date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:40	116238/116238	---M--	200	added ('OK')	image/png	etag:%221c60e-65fc96b8-9613b1f512591399;;;%22	https://validthemes.net/site-template/agrica/assets/img/illustration/9.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/illustration/9.png	(from https://validthemes.net/site-template/agrica/index.html)
13:03:40	19381/19381	---M--	200	added ('OK')	image/png	etag:%224bb5-65fc96b8-9f08c44d5c5408bc;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/16.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/16.png	(from https://validthemes.net/site-template/agrica/index.html)
13:03:40	13026/13026	---M--	200	added ('OK')	image/png	etag:%2232e2-65fc96b8-8480fa8c3dc38740;;;%22	https://validthemes.net/site-template/agrica/assets/img/illustration/10.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/illustration/10.png	(from https://validthemes.net/site-template/agrica/index.html)
13:03:40	66668/66668	---M--	200	added ('OK')	image/jpeg	etag:%221046c-65fc96b8-9b92d2f21feba840;;;%22	https://validthemes.net/site-template/agrica/assets/img/blog/1.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/blog/1.jpg	(from https://validthemes.net/site-template/agrica/index.html)
13:03:40	45866/45866	---M--	200	added ('OK')	image/jpeg	etag:%22b32a-65fc96b8-ad2eea19c22840ce;;;%22	https://validthemes.net/site-template/agrica/assets/img/blog/3.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/blog/3.jpg	(from https://validthemes.net/site-template/agrica/index.html)
13:03:41	104498/104498	---M--	200	added ('OK')	image/jpeg	etag:%2219832-65fc96b8-99957fa4b80e5eea;;;%22	https://validthemes.net/site-template/agrica/assets/img/blog/2.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/blog/2.jpg	(from https://validthemes.net/site-template/agrica/index.html)
13:03:41	110827/110827	---M--	200	added ('OK')	image/png	etag:%221b0eb-65fc96b8-a348dc9ca3614bd8;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/8.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/8.png	(from https://validthemes.net/site-template/agrica/index.html)
13:03:41	28639/28639	---M--	200	added ('OK')	image/png	etag:%226fdf-65fc96b8-a656ccb79935c41f;;;%22	https://validthemes.net/site-template/agrica/assets/img/logo-light.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/logo-light.png	(from https://validthemes.net/site-template/agrica/index.html)
13:03:41	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/team.html	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/team.html	(from https://validthemes.net/site-template/agrica/index.html)
13:03:42	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/contact-us.html	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/contact-us.html	(from https://validthemes.net/site-template/agrica/index.html)
13:03:42	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/team-details.html	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/team-details.html	(from https://validthemes.net/site-template/agrica/index.html)
13:03:42	24200/24200	---M--	200	added ('OK')	image/jpeg	etag:%225e88-65fc96b8-369f8d962b54683c;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumbs/1.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/thumbs/1.jpg	(from https://validthemes.net/site-template/agrica/index.html)
13:03:42	18555/18555	---M--	200	added ('OK')	image/jpeg	etag:%22487b-65fc96b8-200a38b8ae1831ba;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumbs/2.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/thumbs/2.jpg	(from https://validthemes.net/site-template/agrica/index.html)
13:03:42	51447/51447	---M--	200	added ('OK')	image/png	etag:%22c8f7-65fc96b8-6f2c1c894979140;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/7.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/7.png	(from https://validthemes.net/site-template/agrica/index.html)
13:03:43	89500/89500	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9c-65fc96b8-ed3d011ff64870c;gz%22	https://validthemes.net/site-template/agrica/assets/js/jquery-3.6.0.min.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/jquery-3.6.0.min.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:43	78129/78129	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213131-65fc96b8-a11c19c74e373c61;gz%22	https://validthemes.net/site-template/agrica/assets/js/bootstrap.bundle.min.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/bootstrap.bundle.min.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:43	4474/4474	---M-Z	200	added ('OK')	application/x-javascript	etag:%22117a-65fc96b8-7b2fba4e778e82f2;gz%22	https://validthemes.net/site-template/agrica/assets/js/jquery.appear.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/jquery.appear.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:43	138767/138767	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221e0f-65fc96b8-335818c358691a93;gz%22	https://validthemes.net/site-template/agrica/assets/js/swiper-bundle.min.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/swiper-bundle.min.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:43	462/462	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ce-65fc96b8-df8d6a1787889299;gz%22	https://validthemes.net/site-template/agrica/assets/js/progress-bar.min.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/progress-bar.min.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:44	4446/4446	---M-Z	200	added ('OK')	application/x-javascript	etag:%22115e-65fc96b8-b207989a297605d8;gz%22	https://validthemes.net/site-template/agrica/assets/js/circle-progress.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/circle-progress.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:44	35313/35313	---M-Z	200	added ('OK')	application/x-javascript	etag:%2289f1-65fc96b8-44b9429a9df87e9c;gz%22	https://validthemes.net/site-template/agrica/assets/js/isotope.pkgd.min.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/isotope.pkgd.min.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:44	5441/5441	---M-Z	200	added ('OK')	application/x-javascript	etag:%221541-65fc96b8-d28ee2307db97823;gz%22	https://validthemes.net/site-template/agrica/assets/js/imagesloaded.pkgd.min.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/imagesloaded.pkgd.min.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:44	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-65fc96b8-8f4fef137ac7b6f9;gz%22	https://validthemes.net/site-template/agrica/assets/js/magnific-popup.min.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/magnific-popup.min.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:45	2621/2621	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a3d-65fc96b8-ffa2d1c87ff45282;gz%22	https://validthemes.net/site-template/agrica/assets/js/count-to.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/count-to.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:45	1124/1124	---M-Z	200	added ('OK')	application/x-javascript	etag:%22464-65fc96b8-37c6764746af0cbf;gz%22	https://validthemes.net/site-template/agrica/assets/js/jquery.scrolla.min.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/jquery.scrolla.min.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:45	3726/3726	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e8e-65fc96b8-c89e6d4d2520446d;gz%22	https://validthemes.net/site-template/agrica/assets/js/ScrollOnReveal.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/ScrollOnReveal.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:45	64021/64021	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fa15-65fc96b8-1b3975d6de20b48f;gz%22	https://validthemes.net/site-template/agrica/assets/js/YTPlayer.min.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/YTPlayer.min.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:45	28372/28372	---M-Z	200	added ('OK')	application/x-javascript	etag:%226ed4-65fc96b8-4d8255bdf4bf8736;gz%22	https://validthemes.net/site-template/agrica/assets/js/validnavs.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/validnavs.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:46	71166/71166	---M-Z	200	added ('OK')	application/x-javascript	etag:%22115fe-65fc96b8-24dfbef052a3cacf;gz%22	https://validthemes.net/site-template/agrica/assets/js/gsap.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/gsap.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:46	40791/40791	---M-Z	200	added ('OK')	application/x-javascript	etag:%229f57-65fc96b8-bf227cf31529be14;gz%22	https://validthemes.net/site-template/agrica/assets/js/ScrollTrigger.min.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/ScrollTrigger.min.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:46	15590/15590	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ce6-65fc96b8-551f69e4370722e0;gz%22	https://validthemes.net/site-template/agrica/assets/js/SplitText.min.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/SplitText.min.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:46	13745/13745	---M-Z	200	added ('OK')	application/x-javascript	etag:%2235b1-65fc96b8-ee31f1b063ab4cdd;gz%22	https://validthemes.net/site-template/agrica/assets/js/main.js	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/js/main.js	(from https://validthemes.net/site-template/agrica/index.html)
13:03:47	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-brands-400.eot	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-brands-400.eot	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:47	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-brands-400.eot?	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-brands-400d41d.eot	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:47	78580/78580	---M--	200	added ('OK')	font/woff2	etag:%22132f4-65fc96b8-e4dd80ec0c1f117e;;;%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-brands-400.woff2	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-brands-400.woff2	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:47	92216/92216	---M--	200	added ('OK')	application/font-woff	etag:%2216838-65fc96b8-53605ca7cd526a9f;;;%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-brands-400.woff	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-brands-400.woff	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:48	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-brands-400.ttf	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-brands-400.ttf	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:48	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-brands-400.svg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-brands-400.svg	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:48	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900.eot	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900.eot	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:48	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900.eot?	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900d41d.eot	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:49	187340/187340	---M--	200	added ('OK')	font/woff2	etag:%222dbcc-65fc96b8-aea2b32d0e0e9442;;;%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900.woff2	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900.woff2	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:49	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900.ttf	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900.ttf	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:49	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900.svg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900.svg	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:50	265416/265416	---M--	200	added ('OK')	application/font-woff	etag:%2240cc8-65fc96b8-3b8a2add41e287dd;;;%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900.woff	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-duotone-900.woff	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:50	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-light-300.eot	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-light-300.eot	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:50	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-light-300.eot?	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-light-300d41d.eot	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:50	189716/189716	---M--	200	added ('OK')	font/woff2	etag:%222e514-65fc96b8-35ce5a04dfa947c;;;%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-light-300.woff2	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-light-300.woff2	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-light-300.ttf	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-light-300.ttf	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:51	251916/251916	---M--	200	added ('OK')	application/font-woff	etag:%223d80c-65fc96b8-408cc58dc78c7c1e;;;%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-light-300.woff	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-light-300.woff	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-light-300.svg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-light-300.svg	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-regular-400.eot	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-regular-400.eot	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-regular-400.eot?	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-regular-400d41d.eot	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:52	173528/173528	---M--	200	added ('OK')	font/woff2	etag:%222a5d8-65fc96b8-478c7ec196949132;;;%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-regular-400.woff2	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-regular-400.woff2	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:52	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-regular-400.ttf	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-regular-400.ttf	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:52	230372/230372	---M--	200	added ('OK')	application/font-woff	etag:%22383e4-65fc96b8-8be6d2921b38d5d;;;%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-regular-400.woff	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-regular-400.woff	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:52	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-regular-400.svg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-regular-400.svg	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:52	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-solid-900.eot	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-solid-900.eot	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-solid-900.eot?	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-solid-900d41d.eot	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:53	141036/141036	---M--	200	added ('OK')	font/woff2	etag:%22226ec-65fc96b8-4f5518f985426e0b;;;%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-solid-900.woff2	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-solid-900.woff2	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:53	188292/188292	---M--	200	added ('OK')	application/font-woff	etag:%222df84-65fc96b8-c57249bd7cc2d894;;;%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-solid-900.woff	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-solid-900.woff	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-solid-900.ttf	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-solid-900.ttf	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/fa-solid-900.svg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/fa-solid-900.svg	(from https://validthemes.net/site-template/agrica/assets/css/font-awesome.min.css)
13:03:54	99336/99336	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218408-65fc96b8-50117f8b03a8c6a2;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/flaticon.eot	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/flaticon.eot	(from https://validthemes.net/site-template/agrica/assets/css/flaticon-set.css)
13:03:54	99336/99336	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218408-65fc96b8-50117f8b03a8c6a2;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/flaticon.eot?	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/flaticond41d.eot	(from https://validthemes.net/site-template/agrica/assets/css/flaticon-set.css)
13:03:54	55568/55568	---M--	200	added ('OK')	application/font-woff	etag:%22d910-65fc96b8-231be61a01e27c34;;;%22	https://validthemes.net/site-template/agrica/assets/fonts/flaticon.woff	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/flaticon.woff	(from https://validthemes.net/site-template/agrica/assets/css/flaticon-set.css)
13:03:54	99168/99168	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2218360-65fc96b8-bb8d39d09bf44760;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/flaticon.ttf	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/flaticon.ttf	(from https://validthemes.net/site-template/agrica/assets/css/flaticon-set.css)
